"subbasin","deluid","deluname","lutype","acrea_ac","slsur","lsur"
6929,3000,"Road_Minor-All-All-All",1,15.091699,0.1,100
6929,4000,"Dev_ResHigh-All-All-All",1,1.483384,0.09,100
6929,5000,"Dev_ResLow-All-All-All",1,62.990965,0.13,100
6929,6000,"Dev_Com-All-All-All",1,20.762662,0.04,100
6929,7000,"Dev_Ind-All-All-All",1,0,0.01,100
6929,8000,"Dev_Inst-All-All-All",1,4.526339,0.05,100
6929,9000,"Dev_Roof-All-All-All",1,18.65338,0.11,100
6929,10000,"Dev_Overspray-All-All-All",1,2.259817,0.12,100
6929,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6929,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
6929,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
